filename,floor,bag_id,frame_idx,timestamp_sec,floor_label,image_path
f2_bag42_frame0045.jpg,2,42,45,1678810734.4770217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0045.jpg
f2_bag42_frame0046.jpg,2,42,46,1678810734.5270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0046.jpg
f2_bag42_frame0047.jpg,2,42,47,1678810734.5770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0047.jpg
f2_bag42_frame0048.jpg,2,42,48,1678810734.6270213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0048.jpg
f2_bag42_frame0049.jpg,2,42,49,1678810734.6770215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0049.jpg
f2_bag42_frame0050.jpg,2,42,50,1678810734.7270217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0050.jpg
f2_bag42_frame0051.jpg,2,42,51,1678810734.7770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0051.jpg
f2_bag42_frame0052.jpg,2,42,52,1678810734.8270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0052.jpg
f2_bag42_frame0053.jpg,2,42,53,1678810734.8770213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0053.jpg
f2_bag42_frame0054.jpg,2,42,54,1678810734.9270215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0054.jpg
f2_bag42_frame0055.jpg,2,42,55,1678810734.9770217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0055.jpg
f2_bag42_frame0056.jpg,2,42,56,1678810735.0270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0056.jpg
f2_bag42_frame0057.jpg,2,42,57,1678810735.0770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0057.jpg
f2_bag42_frame0058.jpg,2,42,58,1678810735.1270213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0058.jpg
f2_bag42_frame0059.jpg,2,42,59,1678810735.1770215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0059.jpg
f2_bag42_frame0060.jpg,2,42,60,1678810735.2270205,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0060.jpg
f2_bag42_frame0061.jpg,2,42,61,1678810735.2770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0061.jpg
f2_bag42_frame0062.jpg,2,42,62,1678810735.3270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0062.jpg
f2_bag42_frame0063.jpg,2,42,63,1678810735.3770213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0063.jpg
f2_bag42_frame0064.jpg,2,42,64,1678810735.4270215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0064.jpg
f2_bag42_frame0065.jpg,2,42,65,1678810735.4770217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0065.jpg
f2_bag42_frame0066.jpg,2,42,66,1678810735.5270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0066.jpg
f2_bag42_frame0067.jpg,2,42,67,1678810735.5770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0067.jpg
f2_bag42_frame0068.jpg,2,42,68,1678810735.6270213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0068.jpg
f2_bag42_frame0069.jpg,2,42,69,1678810735.6770215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0069.jpg
f2_bag42_frame0070.jpg,2,42,70,1678810735.7270217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0070.jpg
f2_bag42_frame0071.jpg,2,42,71,1678810735.7770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0071.jpg
f2_bag42_frame0072.jpg,2,42,72,1678810735.8270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0072.jpg
f2_bag42_frame0073.jpg,2,42,73,1678810735.8770213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0073.jpg
f2_bag42_frame0074.jpg,2,42,74,1678810735.9270215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0074.jpg
f2_bag42_frame0075.jpg,2,42,75,1678810735.9770217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0075.jpg
f2_bag42_frame0076.jpg,2,42,76,1678810736.0270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0076.jpg
f2_bag42_frame0077.jpg,2,42,77,1678810736.0770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0077.jpg
f2_bag42_frame0078.jpg,2,42,78,1678810736.1270213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0078.jpg
f2_bag42_frame0079.jpg,2,42,79,1678810736.1770215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0079.jpg
f2_bag42_frame0080.jpg,2,42,80,1678810736.2270217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0080.jpg
f2_bag42_frame0081.jpg,2,42,81,1678810736.2770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0081.jpg
f2_bag42_frame0082.jpg,2,42,82,1678810736.3270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0082.jpg
f2_bag42_frame0083.jpg,2,42,83,1678810736.3770213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0083.jpg
f2_bag42_frame0084.jpg,2,42,84,1678810736.4270215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0084.jpg
f2_bag42_frame0085.jpg,2,42,85,1678810736.4770217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0085.jpg
f2_bag42_frame0086.jpg,2,42,86,1678810736.5270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0086.jpg
f2_bag42_frame0087.jpg,2,42,87,1678810736.5770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0087.jpg
f2_bag42_frame0088.jpg,2,42,88,1678810736.6270213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0088.jpg
f2_bag42_frame0089.jpg,2,42,89,1678810736.6770215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0089.jpg
f2_bag42_frame0090.jpg,2,42,90,1678810736.7270217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0090.jpg
f2_bag42_frame0091.jpg,2,42,91,1678810736.7770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0091.jpg
f2_bag42_frame0092.jpg,2,42,92,1678810736.8270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0092.jpg
f2_bag42_frame0093.jpg,2,42,93,1678810736.8770213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0093.jpg
f2_bag42_frame0094.jpg,2,42,94,1678810736.9270215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0094.jpg
f2_bag42_frame0095.jpg,2,42,95,1678810736.9770217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0095.jpg
f2_bag42_frame0096.jpg,2,42,96,1678810737.0270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0096.jpg
f2_bag42_frame0097.jpg,2,42,97,1678810737.0770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0097.jpg
f2_bag42_frame0098.jpg,2,42,98,1678810737.1270213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0098.jpg
f2_bag42_frame0099.jpg,2,42,99,1678810737.1770215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0099.jpg
f2_bag42_frame0100.jpg,2,42,100,1678810737.2270217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0100.jpg
f2_bag42_frame0101.jpg,2,42,101,1678810737.2770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0101.jpg
f2_bag42_frame0102.jpg,2,42,102,1678810737.3270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0102.jpg
f2_bag42_frame0103.jpg,2,42,103,1678810737.3770213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0103.jpg
f2_bag42_frame0104.jpg,2,42,104,1678810737.4270215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0104.jpg
f2_bag42_frame0105.jpg,2,42,105,1678810737.4770217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0105.jpg
f2_bag42_frame0106.jpg,2,42,106,1678810737.5270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0106.jpg
f2_bag42_frame0107.jpg,2,42,107,1678810737.5770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0107.jpg
f2_bag42_frame0108.jpg,2,42,108,1678810737.6270213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0108.jpg
f2_bag42_frame0109.jpg,2,42,109,1678810737.6770215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0109.jpg
f2_bag42_frame0110.jpg,2,42,110,1678810737.7270217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0110.jpg
f2_bag42_frame0111.jpg,2,42,111,1678810737.7770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0111.jpg
f2_bag42_frame0112.jpg,2,42,112,1678810737.8270204,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0112.jpg
f2_bag42_frame0113.jpg,2,42,113,1678810737.8770213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0113.jpg
f2_bag42_frame0114.jpg,2,42,114,1678810737.9270215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0114.jpg
f2_bag42_frame0115.jpg,2,42,115,1678810737.9770217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0115.jpg
f2_bag42_frame0116.jpg,2,42,116,1678810738.0270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0116.jpg
f2_bag42_frame0117.jpg,2,42,117,1678810738.0770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0117.jpg
f2_bag42_frame0118.jpg,2,42,118,1678810738.1270213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0118.jpg
f2_bag42_frame0119.jpg,2,42,119,1678810738.1770215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0119.jpg
f2_bag42_frame0120.jpg,2,42,120,1678810738.2270217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0120.jpg
f2_bag42_frame0121.jpg,2,42,121,1678810738.2770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0121.jpg
f2_bag42_frame0122.jpg,2,42,122,1678810738.3270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0122.jpg
f2_bag42_frame0123.jpg,2,42,123,1678810738.3770213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0123.jpg
f2_bag42_frame0124.jpg,2,42,124,1678810738.4270215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0124.jpg
f2_bag42_frame0125.jpg,2,42,125,1678810738.4770205,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0125.jpg
f2_bag42_frame0126.jpg,2,42,126,1678810738.5270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0126.jpg
f2_bag42_frame0127.jpg,2,42,127,1678810738.5770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0127.jpg
f2_bag42_frame0128.jpg,2,42,128,1678810738.6270213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0128.jpg
f2_bag42_frame0129.jpg,2,42,129,1678810738.6770215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0129.jpg
f2_bag42_frame0130.jpg,2,42,130,1678810738.7270217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0130.jpg
f2_bag42_frame0131.jpg,2,42,131,1678810738.7770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0131.jpg
f2_bag42_frame0132.jpg,2,42,132,1678810738.8270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0132.jpg
f2_bag42_frame0133.jpg,2,42,133,1678810738.8770213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0133.jpg
f2_bag42_frame0134.jpg,2,42,134,1678810738.9270215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0134.jpg
f2_bag42_frame0135.jpg,2,42,135,1678810738.9770217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0135.jpg
f2_bag42_frame0136.jpg,2,42,136,1678810739.0270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0136.jpg
f2_bag42_frame0137.jpg,2,42,137,1678810739.0770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0137.jpg
f2_bag42_frame0138.jpg,2,42,138,1678810739.1270204,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0138.jpg
f2_bag42_frame0139.jpg,2,42,139,1678810739.1770215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0139.jpg
f2_bag42_frame0140.jpg,2,42,140,1678810739.2270217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0140.jpg
f2_bag42_frame0141.jpg,2,42,141,1678810739.2770214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0141.jpg
f2_bag42_frame0142.jpg,2,42,142,1678810739.3270214,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0142.jpg
f2_bag42_frame0143.jpg,2,42,143,1678810739.3770213,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0143.jpg
f2_bag42_frame0144.jpg,2,42,144,1678810739.4270215,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0144.jpg
f2_bag42_frame0145.jpg,2,42,145,1678810739.4770217,2,/home/sindhu/Desktop/Mobile robotics/Project/2nd floor/floor2_extracted/floor2_bag42/f2_bag42_frame0145.jpg
